Order ID,Order_Date,Order_Mode,Customer_ID,City,Postal_Code,Country,Region,Product_ID,Product_Name,Category,Segment,Sub_Category,Sales,Cost_Price,Quantity,Discount
QOY-109899,10/10/2023 0:00,In-Store,XT079740,Birmingham,B40,England,West Midlands,01JZ3N5D19ZMEDEQYCECWKS3X4,Pet Reflective Vest,Pets,Pets,Pet Safety Gear,18.99,5.697,15,0.03
QPS-353392,4/20/2023 0:00,In-Store,IA022601,Birmingham,B40,England,West Midlands,01JZ3NCC0K1BGNDQJRMVM2Z424,Cheddar Cheese Slices,Food , Dairy,Cheese,2.74,0.797,11,0
QQI-026663,8/16/2024 0:00,In-Store,FK039902,Hatton,CV35,England,West Midlands,01JZ3NRAMK9PRDYRR55JV6E4YG,Fresh Basil Pesto,Food , Sauces,Herb-Based Sauces,5.79,1.916,9,0.19
QRE-098968,12/1/2024 0:00,Online,HK012695,Walton,CV35,England,West Midlands,01JZ3N58TRDHGBWYFD3M78238Y,Organic Cucumber,Food , Vegetables,Vegetables,1.29,0.387,8,0.05
QRO-007240,9/8/2024 0:00,Online,RP069641,Birmingham,B12,England,West Midlands,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Garden,Garden,Planters,49.99,14.997,18,0.24
QSN-788937,2/25/2024 0:00,In-Store,LZ099567,Birmingham,B12,England,West Midlands,01JZ3NC5AD2YRPRD0FZ1Z6Y95D,Dried Fruit Medley,Food , Snacks,Sweet Snacks,5.49,1.647,2,0.05
QSN-879057,1/31/2023 0:00,In-Store,ZN044266,Birmingham,B12,England,West Midlands,01JZ3NCA7MJMZ5V3TFJ7QTBEZ7,Foot Massager,Health,Health,Wellness & Relaxation,79.14,23.497,3,0.29
QSN-896445,6/24/2023 0:00,Online,AP043204,Birmingham,B40,England,West Midlands,01JZ3NC61HHXWEZPS43J1YT11P,Pasta Sauce Mix,Food , Sauces,Dry Sauces,0.44,-0.113,3,0.08
QSP-252829,4/19/2023 0:00,In-Store,FF013421,Aston,TF6,England,West Midlands,01JZ3NC8NBH33N1Y34AMNXHRXQ,Cookbook,Books,Books,Cookbooks & Nutrition,27.99,8.397,13,0.21
QTT-540519,10/31/2024 0:00,Online,LS092336,Birmingham,B12,England,West Midlands,01JZ3N5870B67G7KW0K6SC2BQC,Chili Garlic Sauce,Food , Condiments,Spicy Sauces,2.49,0.747,13,0.28
QUW-216852,3/23/2024 0:00,Online,QZ098914,Marston,ST20,England,West Midlands,01JZ3N53F3WGVRRWHKV0XYSVFK,Coffee Subscription Service,Food,Food,Beverages,29.99,8.997,6,0.31
QVB-159589,4/18/2024 0:00,In-Store,WH063347,Walton,CV35,England,West Midlands,01JZ3NC7Y2NZG6MZB0K4DA427J,Almond Flour Brownies,Food , Baking,Mixes,5.99,1.797,20,0.4
QVD-662054,3/18/2024 0:00,In-Store,RU014698,Birmingham,B12,England,West Midlands,01JZ3N563QYFEB8QYHSTCNWH9H,Diced Tomatoes (canned),Food , Canned Goods,Canned Vegetables,1.49,0.447,18,0
QVJ-122549,5/6/2024 0:00,Online,MU027586,Birmingham,B12,England,West Midlands,01JZ3N56HY4FQKQHB3EV81GBHT,Ginger Snaps,Food , Confectionery,Cookies & Biscuits,2.79,0.837,12,0.38
QWG-476537,6/3/2023 0:00,In-Store,LM010826,Walton,CV35,England,West Midlands,01JZ3N51BYKZ5TJ5JHRAC29V9P,Vegetarian Stuffed Peppers,Food , Prepared Foods,Vegetarian Meals,3.99,0.947,2,0.15
QWM-018016,7/4/2024 0:00,In-Store,BU033990,Birmingham,B12,England,West Midlands,01JZ3NT4TJ8QM4J08GKR0Q9W6F,LED Camping Lantern with USB Charging,Outdoor,Outdoor,Camping Equipment,35.99,13.996,6,0.18
QYA-070479,10/21/2024 0:00,Online,IA020578,Aston,TF6,England,West Midlands,01JZ3N55B4WPEQE6QDRFHK84BE,Wooden Children's Play Kitchen,Toys,Toys,Pretend Play Toys,129.99,38.997,11,0.23
QYH-641556,7/31/2023 0:00,In-Store,ZP076215,Marston,ST20,England,West Midlands,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food , Produce,Vegetable Snacks,1.64,0.247,6,0.04
QZG-400742,9/9/2023 0:00,Online,ZG086891,Marston,ST20,England,West Midlands,01JZ3NC8DRXMZA0BQF8AX7QTF7,Beef Jerky,Food , Snacks,Meat Snacks,5.14,1.297,14,0.18
QZL-099985,8/17/2023 0:00,Online,EA005155,Birmingham,B12,England,West Midlands,01JZ3N57KA3K981MYZ1J28D2NZ,Spicy Snack Mix,Food , Snacks,Savory Snacks,4.14,0.997,7,0.34
RAD-460902,1/31/2025 0:00,Online,BK070785,Hatton,CV35,England,West Midlands,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Food , Seafood,Marinated Seafood,10.41,4.596,10,0
RAE-218258,3/22/2023 0:00,Online,LW017568,Hatton,CV35,England,West Midlands,01JZ3NSXYQDRB7DA84A3DA7XTM,Ricotta Cheese,Food , Dairy,Cheese,4.24,1.746,14,0.07
RAO-804238,3/5/2023 0:00,In-Store,VZ061760,Birmingham,B40,England,West Midlands,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home,Home Organization,34.24,13.746,7,0
RBI-991605,2/25/2024 0:00,In-Store,OH028417,Walton,CV35,England,West Midlands,01JZ3NT9Q938A82XZAP1Z1H9XM,Mint Chocolate Chip Ice Cream,Food , Frozen Desserts,Ice Cream Flavors,5.99,1.996,13,0.14
RBS-504876,4/29/2023 0:00,In-Store,FF057667,Marston,ST20,England,West Midlands,01JZ3NT7Z33BQR3X2DW795HJT7,Mango Chunks,Food , Frozen Fruits,Frozen Fruits,4.14,1.706,3,0.09
RDH-001145,5/16/2024 0:00,Online,UA071149,Birmingham,B40,England,West Midlands,01JZ3N51YCN1GFP18YHKZ9NARX,Luxury Bath Salts,Beauty,Beauty,Bath & Body,19.99,5.997,3,0.04
RDH-030698,6/28/2023 0:00,In-Store,PK032320,Aston,TF6,England,West Midlands,01JZ3N51VV8RS9Y8SJQZXHYCZJ,LED Strip Lights Kit,Home,Home,Lighting & Lamps,28.99,8.447,19,0.4
RDI-270167,12/9/2024 0:00,In-Store,XL007458,Aston,TF6,England,West Midlands,01JZ3NC60YW8GAG3Y2CWA0FGVJ,Crispy Rice Treats,Food , Snacks,Sweet Snacks,3.5,1.05,5,0.1
RDL-638583,4/25/2024 0:00,In-Store,RJ089647,Hatton,CV35,England,West Midlands,01JZ3N5AC91H0H9Z6VJXYCY9AT,Harvest Grain Salad,Food , Salads,Grain Salads,5.49,1.647,17,0.06
RDM-141859,12/6/2024 0:00,In-Store,AZ031509,Birmingham,B12,England,West Midlands,01JZ3NTESGHCTVABVKXGK53F95,Kids Tablet,Electronics,Electronics,Tablets for Kids,129.99,51.996,9,0.14
REW-195076,3/6/2025 0:00,Online,ZO077373,Birmingham,B12,England,West Midlands,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food , Meat & Poultry,Meat Products,7.41,3.396,4,0.17
REX-198155,12/8/2024 0:00,Online,OF005773,Birmingham,B12,England,West Midlands,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Electronics,Electronics,Home Entertainment Equipment,49.99,19.996,19,0.06
RHE-253228,10/15/2024 0:00,In-Store,CC017502,Birmingham,B40,England,West Midlands,01JZ3N5A6YJ1CY5PGY0Y2RB3J5,Spicy Beef Taco Mix,Food , Condiments,Seasoning Blends,1.99,0.597,7,0.11
RHJ-148810,1/30/2023 0:00,Online,TA007457,Birmingham,B40,England,West Midlands,01JZ3N53KJEBVF4YQHG9P971C1,Foldable Electric Scooter,Outdoor,Outdoor,Outdoor Accessories,348.99,104.447,4,0
RJF-131983,9/30/2023 0:00,In-Store,KQ078847,Birmingham,B12,England,West Midlands,01JZ3N59K603H9DEJRK46ECTFF,Pineapple Rings,Food , Canned Goods,Canned Fruits,2.49,0.747,1,0.04
RLB-519891,3/10/2023 0:00,Online,TL081462,Birmingham,B40,England,West Midlands,01JZ3NC8P55Q7V3MNQBVEX2QYW,Vegan chocolate chip cookies,Food , Bakery,Vegan Baked Goods,3.94,0.937,3,0
RLV-733996,11/29/2024 0:00,Online,KW047861,Aston,TF6,England,West Midlands,01JZ3N595PZJ9H8ME316E50MJ5,Ceramic Knife Set,Kitchen,Kitchen,Cutlery,39.99,11.997,20,0.33
RMC-425488,1/20/2023 0:00,In-Store,YW031560,Birmingham,B12,England,West Midlands,01JZ3NCBQEZ6QYPZM3R8RJR107,Blackberry Jam,Food , Condiments,Fruit Spreads,3.54,1.037,13,0
RME-049710,2/8/2024 0:00,In-Store,WO032878,Birmingham,B40,England,West Midlands,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,Bamboo Cotton Tank Top,Clothing , Tops,Sustainable Fashion,22.99,9.196,16,0.29
RMU-221110,5/5/2023 0:00,In-Store,IV058327,Marston,ST20,England,West Midlands,01JZ3NC7VBYZCSWFV8TY8KN23R,Frozen Acai Pur√©e,Food , Frozen,Frozen Fruits,6.14,1.597,11,0.31
RPX-194868,3/26/2025 0:00,Online,MM027639,Marston,ST20,England,West Midlands,01JZ3NTE0WKV3KV5DZG1RJW9PS,Mini Cordless Vacuum Cleaner,Home Appliances,Home Appliances,Floor Care Appliances,47.41,19.396,6,0
RQI-381821,11/14/2024 0:00,Online,US021421,Birmingham,B12,England,West Midlands,01JZ3NT2SB73VJH28QM38EE8CC,Weighted Blanket,Health,Health,Sleep & Relaxation,79.99,31.996,9,0.07
RQP-542849,11/4/2024 0:00,Online,IS067894,Birmingham,B40,England,West Midlands,01JZ3N51CGD4QNW9RQNJ7EA0MV,Laptop Stand,Accessories,Accessories,Laptop Accessories,29.99,8.997,16,0.15
RSY-232616,10/9/2024 0:00,Online,ZG086891,Hatton,CV35,England,West Midlands,01JZ3NC8DRXMZA0BQF8AX7QTF7,Beef Jerky,Food , Snacks,Meat Snacks,5.99,1.797,6,0
RUC-402743,3/14/2023 0:00,In-Store,LW072356,Aston,TF6,England,West Midlands,01JZ3NTHEAYPNP1GQGM7FAQDN0,Almond Joy Munch Bars,Food , Snacks,Healthy Snacks,0.64,0.306,17,0
RUG-846084,11/28/2023 0:00,In-Store,WY016116,Birmingham,B12,England,West Midlands,01JZ3NR2GA1PYYJYACA3HGP21P,Mechanical Pencil Set,Office,Office,Writing Instruments,19.24,7.746,12,0
RVV-450326,6/15/2023 0:00,In-Store,LI027396,Hatton,CV35,England,West Midlands,01JZ3N56W9XXDS85MRNZFMN2BW,Cinnamon Sugar Donuts,Food , Bakery,Desserts,3.99,0.947,16,0
RXU-603343,1/1/2025 0:00,In-Store,IN017659,Aston,TF6,England,West Midlands,01JZ3NR35HDFH05EMRR8KAYZ4Y,Smart WiFi Plug,Smart Home,Smart Home,Smart Plugs & Outlets,21.41,8.996,1,0.05
SAJ-876657,5/22/2023 0:00,In-Store,CB019507,Birmingham,B40,England,West Midlands,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food , Frozen Foods,Frozen Vegetables,2.24,0.946,9,0.08
SCG-266857,5/24/2024 0:00,In-Store,QU055720,Hatton,CV35,England,West Midlands,01JZ3N52NM0CHTTYCF1RSP0ZVT,Gardening Tool Belt,Garden,Garden,Gardening Accessories,22.99,6.897,5,0.34
SCM-701620,11/5/2023 0:00,Online,VF013578,Aston,TF6,England,West Midlands,01JZ3NR8YRC23H2YC96RPB515H,Magnetic Spice Containers,Kitchen,Kitchen,Kitchen Storage & Organization,24.14,9.496,7,0.26
SCS-132777,11/30/2024 0:00,Online,KA083039,Birmingham,B12,England,West Midlands,01JZ3NRAQ8V1TNRB59CM2DTE39,Coffee Maker,Kitchen,Kitchen,Beverage Appliances,89.99,35.996,12,0.3
SCT-913307,11/26/2023 0:00,In-Store,XB009407,Marston,ST20,England,West Midlands,01JZ3NT1CY4423EQ1EXZJ9YY0K,Air Mattress,Outdoor,Outdoor,Camping Equipment,49.14,19.496,1,0.29
SEC-330233,11/28/2023 0:00,In-Store,HD049219,Hatton,CV35,England,West Midlands,01JZ3N58F7KV0D65VTHCCCHBSG,Vegetable Pizza Rolls,Food , Frozen Foods,Frozen Snacks,6.49,1.947,10,0.11
SFP-792986,2/25/2025 0:00,Online,BH051558,Hatton,CV35,England,West Midlands,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing , Tops,T-Shirts,21.41,8.996,7,0.17
SGC-822244,4/14/2024 0:00,Online,AU020860,Aston,TF6,England,West Midlands,01JZ3N54W7XW2ZMB9TMV78GWYC,Garlic Herb Seasoning,Food ,Food ,Herb Blends,1.99,0.597,13,0.29
SGL-829114,4/17/2023 0:00,In-Store,LS003096,Aston,TF6,England,West Midlands,01JZ3N5798BPVQ45PMP141CQ1P,Free-Range Eggs,Food , Dairy,Eggs,3.14,0.697,17,0.24
SHC-493613,3/9/2024 0:00,Online,AW002721,Birmingham,B40,England,West Midlands,01JZ3N57AHFT3DSTXF0GYXNES2,Pet Grooming Gloves,Pets,Pets,Grooming Supplies,9.99,2.997,11,0.33
SIA-099860,4/17/2023 0:00,Online,TB032006,Hatton,CV35,England,West Midlands,01JZ3NC5M4T895H7TC5GZCMVX2,Fruit and Nut Bars,Food , Snacks,Healthy Snacks,1.99,0.597,11,0
SIC-295753,6/3/2024 0:00,Online,UQ041561,Birmingham,B12,England,West Midlands,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Blanket,Home,Home,Bedding & Linens,29.99,8.997,10,0
SIZ-753913,5/6/2024 0:00,Online,CM008593,Birmingham,B40,England,West Midlands,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food , Frozen Food,Frozen Fruits,5.99,2.396,3,0.16
SJG-341427,1/15/2024 0:00,Online,NM039884,Birmingham,B40,England,West Midlands,01JZ3N5BT89JRZDGPA7SHJFMEY,DIY Organic Gardening Kit,Garden,Garden,Garden Supplies,39.99,11.997,10,0.24
SLD-759037,7/11/2024 0:00,Online,WB049391,Aston,TF6,England,West Midlands,01JZ3N5ATYBBFKV7Z27XZWQ5F5,Italian Breadsticks,Food , Bakery,Savory Snacks,2.49,0.747,16,0.39
SLJ-139228,3/24/2025 0:00,In-Store,QP093451,Hatton,CV35,England,West Midlands,01JZ3NC9EZBP2T7YDV2PS1NRGY,Wireless Keyboard and Mouse Combo,Electronics,Electronics,Computer Accessories,36.41,11.497,15,0.12
SLU-955562,11/29/2024 0:00,In-Store,AH075428,Walton,CV35,England,West Midlands,01JZ3NC7RGM9RQXT677E7NSHZV,Garlic Butter Shrimp,Food , Seafood,Frozen Seafood,8.99,2.697,19,0.07
SOB-302694,10/20/2024 0:00,In-Store,ZH079745,Aston,TF6,England,West Midlands,01JZ3NC9DBPZ34QVC5NRWW5GDP,Laptop Backpack,Accessories,Accessories,Bags,70.99,20.997,15,0.18
SOF-498132,2/3/2024 0:00,Online,NW031911,Walton,CV35,England,West Midlands,01JZ3N52QXFBXS9F227ZJCC9GX,Pet Hair Vacuum Cleaner Attachment,Pets,Pets,Grooming Supplies,14.99,4.497,17,0.22
SOK-495634,7/14/2024 0:00,Online,EC090021,Walton,CV35,England,West Midlands,01JZ3N57YZDBW1KWS6SQSCFAEJ,Garlic and Herb Cream Cheese,Food , Dairy,Cheese Spreads,3.49,1.047,1,0.35
SRD-225307,3/7/2024 0:00,Online,KM028653,Birmingham,B40,England,West Midlands,01JZ3N55JMSRD208JZ79KFYNQY,Adjustable Standing Desk,Office,Office,Furniture,299.99,89.997,5,0.39
SRY-854685,7/14/2023 0:00,In-Store,NG048278,Marston,ST20,England,West Midlands,01JZ3N56DP8AJFXQGZ7MNR0A4G,Paprika,Food , Spices,Dried Spices,0.79,-0.013,16,0.08
STJ-064205,3/22/2024 0:00,Online,WP022841,Hatton,CV35,England,West Midlands,01JZ3NC7S1W636HCWVPAZG25HQ,Marinara Sauce,Food , Condiments,Sauces,3.49,1.047,3,0
SVE-121796,10/22/2024 0:00,Online,PR048585,Birmingham,B12,England,West Midlands,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Automotive,Safety and Emergency Supplies,49.99,14.997,17,0.03
SWD-703402,4/21/2023 0:00,In-Store,NB005131,Walton,CV35,England,West Midlands,01JZ3NR73MTRDH62EDCCC8RD9M,Inflatable Party Cooler,Outdoor,Outdoor,Outdoor Accessories,19.24,7.746,16,0.04
SWH-929130,5/8/2024 0:00,In-Store,TU039036,Marston,ST20,England,West Midlands,01JZ3N51Z9VSARSSSETS0K8RKF,Greek Yogurt,Food , Dairy,Yogurt,1.99,0.597,15,0.4
SWT-070670,8/10/2023 0:00,In-Store,KB037055,Marston,ST20,England,West Midlands,01JZ3N58XWB151BAX3JP49EZ9C,Instant Pot,Kitchen,Kitchen,Cooking Appliances,89.14,26.497,18,0.04
SXC-869362,7/31/2023 0:00,In-Store,SB049396,Aston,TF6,England,West Midlands,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food , Soups,Vegetarian Soups,3.54,1.466,5,0.03
SXT-469096,9/8/2024 0:00,Online,QB068412,Hatton,CV35,England,West Midlands,01JZ3N5D6GAX0Y6KWCZ8SX4KFS,Camping Chair with Cooler,Outdoor,Outdoor,Camping Equipment,49.99,14.997,15,0
SYE-491791,3/15/2023 0:00,In-Store,UB091894,Birmingham,B40,England,West Midlands,01JZ3NC8DGFX9D85SFEGZCM3ZJ,Jigsaw Puzzle,Toys,Toys,Puzzles,14.14,3.997,15,0.05
SZD-312268,2/11/2023 0:00,In-Store,BJ048509,Birmingham,B40,England,West Midlands,01JZ3NCAS1QFX4034BPHYKD7NK,Portable Camping Stove,Outdoor,Outdoor,Camping Equipment,49.14,14.497,7,0
TAZ-932701,11/30/2024 0:00,Online,ET004017,Aston,TF6,England,West Midlands,01JZ3NR3GS1HW6809TXGSSZ2XN,Reusable Coffee Filter,Kitchen,Kitchen,Coffee Accessories,11.99,4.396,17,0.13
TDW-578367,4/25/2024 0:00,In-Store,KS059528,Birmingham,B40,England,West Midlands,01JZ3NCBFH0RF0DKWCKWMTE847,Over-The-Door Shoe Organizer,Home,Home,Home Organization,25.99,7.797,5,0.15
TEP-098575,4/22/2023 0:00,Online,PC005521,Hatton,CV35,England,West Midlands,01JZ3N50Z0WR9JQE9P95BCGGPW,Fitness Tracker Band,Fitness,Fitness,Wearable Technology,28.99,8.447,8,0.27
TGD-437449,12/20/2023 0:00,In-Store,LV044689,Walton,CV35,England,West Midlands,01JZ3NC4FQJYTX8MCG7QR2DRE2,Dog Waste Bag Dispenser,Pets,Pets,Pet Waste Management,6.99,2.097,7,0.11
TGP-683635,1/24/2025 0:00,In-Store,NH032711,Hatton,CV35,England,West Midlands,01JZ3NSZT69Q5YCQ36E7EMQJ26,Coconut Water,Food , Beverages,Natural Beverages,3.91,1.996,17,0.18
THB-870024,9/4/2024 0:00,Online,EE091486,Birmingham,B12,England,West Midlands,01JZ3NC8AZ0NBWEC5M5JGFFV3B,Customizable Photo Calendar,Books,Books,Calendars,19.99,5.997,6,0.08
THI-618360,3/29/2024 0:00,In-Store,KH039882,Walton,CV35,England,West Midlands,01JZ3NTGV3PC6BHVM25BHE2X9K,Compact Portable Grill,Outdoor,Outdoor,Camping Equipment,79.99,31.996,9,0.14
THY-738097,4/26/2024 0:00,Online,EB064981,Marston,ST20,England,West Midlands,01JZ3N55A8YWVWHPYTD1RHJFHB,Essential Oils Diffuser Necklace,Health,Health,Aromatherapy & Wellness,19.99,5.997,13,0.35
TIE-157313,9/22/2023 0:00,In-Store,OR048214,Hatton,CV35,England,West Midlands,01JZ3N52HXMWSQ06Y1R7Z0K044,Tomatillo Salsa,Food , Condiments,Salsas,2.29,0.437,16,0.34
TIF-009330,2/7/2023 0:00,In-Store,PH013376,Aston,TF6,England,West Midlands,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness,Fitness Accessories,49.24,19.746,16,0.07
TIR-585756,2/1/2023 0:00,Online,YV014970,Walton,CV35,England,West Midlands,01JZ3N58MSV3AGZ46X9K0ZCB1E,Terry Cloth Robe,Clothing , Loungewear,Bathrobes,59.99,17.997,6,0.23
TIX-948815,2/11/2023 0:00,In-Store,LQ081891,Birmingham,B12,England,West Midlands,01JZ3N5775VNY8WJN8TFNSYD62,Electric Nail File Kit,Beauty,Beauty,Nail Care,34.99,10.497,15,0.16
TJV-224100,2/14/2024 0:00,Online,UZ041116,Birmingham,B40,England,West Midlands,01JZ3NC54PM7TR91GSFXWQ57GP,Handmade Leather Journal,Books,Books,Journals,39.99,11.997,13,0.16
TKM-980434,12/6/2024 0:00,Online,DK009416,Birmingham,B40,England,West Midlands,01JZ3N59ZWH35REXK5AAHBZNSQ,Heated Throw Blanket,Home,Home,Bedding & Linens,49.99,14.997,13,0.38
TMA-963903,1/9/2025 0:00,Online,UX080507,Walton,CV35,England,West Midlands,01JZ3NC7BH6Y82B4R7MF0C6PZE,Ultra-Thin Laptop Sleeve,Accessories,Accessories,Laptop Accessories,19.99,5.997,11,0.29
TMQ-033141,1/4/2023 0:00,Online,KT055492,Marston,ST20,England,West Midlands,01JZ3N5A225K3TPTA4YVM91MTT,Hand Crank Blender,Kitchen,Kitchen,Small Appliances,18.14,5.197,5,0
TNV-760970,12/6/2023 0:00,In-Store,QJ021663,Walton,CV35,England,West Midlands,01JZ3N57SACETTYDA5ER0M3SKC,Vegetable Quinoa Bowl,Food , Frozen Meals,Frozen Grain Bowls,5.14,1.297,20,0.28
TOJ-687030,1/7/2024 0:00,Online,UZ040918,Walton,CV35,England,West Midlands,01JZ3NTHB7064G4P789DE6HS9J,Patterned Knit Scarf,Clothing , Accessories,Scarves,26.99,10.396,2,0.13
TPO-908315,9/26/2023 0:00,In-Store,HV046457,Walton,CV35,England,West Midlands,01JZ3N57JEN1T2PDK0RNQ6YGHD,Compact Umbrella,Accessories,Accessories,Weather Accessories,12.99,3.897,12,0.07
TPX-857458,10/19/2024 0:00,In-Store,BP009480,Walton,CV35,England,West Midlands,01JZ3NC7B86JEQRHTJTFX0FSGK,Reusable Produce Bags Set,Kitchen,Kitchen,Eco-Friendly Kitchen Products,14.99,4.497,1,0.17
TRL-826435,11/14/2024 0:00,Online,SJ061629,Marston,ST20,England,West Midlands,01JZ3N57F5TF4YPJJ98694P1CH,Apple Cinnamon Granola,Food , Breakfast,Granola & Muesli,4.49,1.347,9,0.28
TSJ-313281,8/28/2023 0:00,In-Store,IG031604,Hatton,CV35,England,West Midlands,01JZ3N59V6YWV83SJJ6EY9R70A,Yoga Wheel,Fitness,Fitness,Yoga Equipment,34.14,9.997,19,0.13
TTJ-277616,6/15/2024 0:00,Online,YH040158,Hatton,CV35,England,West Midlands,01JZ3NSWVC3NS2GSX3QTTG70ZH,Educational STEM Kit,Toys,Toys,STEM Learning Toys,36.99,14.396,6,0.18
TVC-094489,6/5/2023 0:00,In-Store,UZ002058,Aston,TF6,England,West Midlands,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home,Home Organization,34.14,13.496,11,0.03
TVJ-334434,5/21/2023 0:00,In-Store,QT044564,Birmingham,B40,England,West Midlands,01JZ3NCCD3FSY3K2RGC07P015T,Italian Herbal Seasoning,Food , Spices,Herbs and Spices,1.24,0.347,7,0.04
TXU-142032,12/13/2023 0:00,In-Store,GL088865,Birmingham,B40,England,West Midlands,01JZ3N5920TAB9V7DN8CPA74TT,Teriyaki Chicken Stir-Fry,Food , Frozen Foods,Frozen Meal Kits,6.99,2.097,2,0.26
UAQ-377712,5/8/2023 0:00,Online,QJ084755,Aston,TF6,England,West Midlands,01JZ3N5C2EB7MTZZYJMR2ZK923,Sunflower Seeds,Food ,Food ,Seeds & Nuts,2.14,0.397,9,0.17
UAS-469434,2/2/2025 0:00,In-Store,OC007575,Walton,CV35,England,West Midlands,01JZ3NTJXD07A0NPAJNG3B5XR3,Bike Helmet,Bicycles,Bicycles,Accessories,36.41,14.996,13,0.17
UCJ-613182,8/16/2023 0:00,Online,DP081891,Birmingham,B12,England,West Midlands,01JZ3N52H92FFJAQWHR0RG5YY2,Fall-Themed Table Runner,Home,Home,Seasonal Home Decor,18.99,5.447,13,0.2
UDE-639698,10/23/2023 0:00,In-Store,JO026492,Hatton,CV35,England,West Midlands,01JZ3NC93J9BJ2GD4GX4MR2NMK,Luxe Velvet Blazer,Clothing , Outerwear,Jackets,89.99,26.997,20,0.29
UDI-612344,9/1/2024 0:00,Online,ZE011803,Marston,ST20,England,West Midlands,01JZ3NC6QDZ21K90JN2QNE867R,Organic Almonds,Food , Nuts,Nut Snacks,8.99,2.697,10,0.34
UDZ-699686,12/30/2024 0:00,Online,KL011759,Aston,TF6,England,West Midlands,01JZ3NTFNRTV1V6EBA4GMC8JXT,Baked Mac and Cheese,Food , Frozen Foods,Frozen Meals,6.99,2.396,11,0.09
UGK-046009,5/3/2024 0:00,Online,ZM009503,Hatton,CV35,England,West Midlands,01JZ3NCGCN8ZK6JXPA1BZTYJH5,Waffle Maker,Kitchen,Kitchen,Small Appliances,40.99,11.997,7,0.1
UIW-657016,6/1/2023 0:00,In-Store,PO008660,Marston,ST20,England,West Midlands,01JZ3NCBGEYYAHS2N40TP33Y0P,Almond Milk Yogurt,Food , Dairy Alternatives,Plant-Based Yogurt,1.24,0.347,7,0.07
UIX-939751,10/28/2023 0:00,In-Store,HS086983,Aston,TF6,England,West Midlands,01JZ3NR88DN9JHBP0SV0130ASG,Digital Alarm Clock,Home,Home,Smart Home & Security,19.24,7.746,7,0.07
UKB-829663,7/4/2024 0:00,Online,JH070204,Aston,TF6,England,West Midlands,01JZ3NR27M8AEFN8XG398R4M61,Chocolate Mint Thins,Food , Snacks,Candy,3.99,1.196,8,0.06
ULV-624350,5/16/2023 0:00,In-Store,IC081222,Hatton,CV35,England,West Midlands,01JZ3NR92GDEJN6XCXDT3XF2Z1,Oven Mitts with Pocket,Kitchen,Kitchen,Cooking Tools & Utensils,19.24,7.746,3,0.01
UMI-023849,9/22/2024 0:00,Online,OA095700,Hatton,CV35,England,West Midlands,01JZ3N52JTBDWAZ8DAH5JS7BBQ,Chocolate Chip Cookie Dough,Food , Baking,Mixes,5.49,1.647,6,0.07
UMS-089246,7/20/2023 0:00,Online,HT057943,Walton,CV35,England,West Midlands,01JZ3NR9NCHFZY84F36ZT1WMJQ,Avocado Oil,Food , Oils,Oils,7.64,2.896,8,0.29
UPY-084448,3/28/2024 0:00,Online,SL061184,Marston,ST20,England,West Midlands,01JZ3NT4ZZ7W1K4N95CYZYTANF,Nutty Quinoa Salad,Food , Salads,Grain Salads,5.99,1.996,11,0.12
UQV-735470,3/3/2025 0:00,Online,IU068896,Marston,ST20,England,West Midlands,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Furniture,Furniture,Office Furniture,201.41,80.996,16,0.11
URD-867465,3/3/2025 0:00,Online,GA094839,Walton,CV35,England,West Midlands,01JZ3NTKKZWA3CX7F820HPW61R,Strawberry Banana Smoothie Pack,Food , Frozen,Frozen Snacks,6.41,2.996,16,0.05
URP-212542,2/23/2024 0:00,Online,HQ041440,Marston,ST20,England,West Midlands,01JZ3NRAKW18CDRQ7FDZ8Y3PP8,Portable Pet Water Bottle,Pets,Pets,Pet Accessories,18.99,7.596,10,0.26
USI-207379,1/6/2024 0:00,Online,PC066841,Aston,TF6,England,West Midlands,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,39.99,11.997,13,0.13
